Y		140Fg34UWrvdYC8Gjo1nr1WmmHXHOCnf3	普通預金.pdf	28	1540	2025-11-28	935000		月分 月分 広島銀行② 本社 仕課内10	㈱ﾋﾞｽﾞﾘｰﾁ ﾘｸﾙｰﾀｰｻﾎﾟｰﾄｼｽﾃﾑ利用料 10 ㈱ﾋﾞｽﾞﾘｰﾁ ﾘｸﾙｰﾀｰｻﾎﾟｰﾄｼｽﾃﾑ利用料 10 採用教育費	embedded_text
Y		140Fg34UWrvdYC8Gjo1nr1WmmHXHOCnf3	普通預金.pdf	28	1541	2025-11-28	228261	三菱ふそう中国地区販売㈱ 10月分 三菱ふそう中国地区販売㈱ 10月分	広島銀行② 社用車 本社 仕共内10	社用車維持費	embedded_text
Y		140Fg34UWrvdYC8Gjo1nr1WmmHXHOCnf3	普通預金.pdf	28	1542	2025-11-28	46200	㈱ﾔﾏｻ 10月分 ㈱ﾔﾏｻ 10月分	広島銀行② その他	未払金	embedded_text
Y		140Fg34UWrvdYC8Gjo1nr1WmmHXHOCnf3	普通預金.pdf	28	1543	2025-11-28	41800	㈱ﾘｸﾙーﾄｶｰｾﾝｻｰ 10月分 ㈱ﾘｸﾙーﾄｶｰｾﾝｻｰ 10月分	広島銀行② カーセンサー費用CB 仕課内10	IT費	embedded_text
Y		140Fg34UWrvdYC8Gjo1nr1WmmHXHOCnf3	普通預金.pdf	28	1544	2025-11-28	18418	ﾘｺｰｼﾞｬﾊﾟﾝ㈱ 10月分 ﾘｺｰｼﾞｬﾊﾟﾝ㈱ 10月分	中国銀行 ﾘｺｰ 本社 仕共内10	事務所維持費	embedded_text
Y		140Fg34UWrvdYC8Gjo1nr1WmmHXHOCnf3	普通預金.pdf	28	1545	2025-11-28	96250		月分 月分 広島銀行② CB 仕課内10	㈱ﾛﾎﾟﾛﾃﾞｻﾞｲﾝ DMﾊｶﾞｷ作成、印刷費 10 ㈱ﾛﾎﾟﾛﾃﾞｻﾞｲﾝ DMﾊｶﾞｷ作成、印刷費 10 特別損失	embedded_text
Y		140Fg34UWrvdYC8Gjo1nr1WmmHXHOCnf3	普通預金.pdf	28	1546	2025-11-28	9900	ﾜｰﾙﾄﾞﾕｰﾃｨﾘﾃｨ㈱ 10月分 ﾜｰﾙﾄﾞﾕｰﾃｨﾘﾃｨ㈱ 10月分	広島銀行② ﾜｰﾙﾄﾞﾕｰﾃｨﾘﾃｨ 本社 仕共内10	IT費	embedded_text
Y		140Fg34UWrvdYC8Gjo1nr1WmmHXHOCnf3	普通預金.pdf	28	1547	2025-11-28	8520		広島銀行② 本社 対象外	広島ﾚﾝﾀｶｰ協会 令和７年会費 第3期 広島ﾚﾝﾀｶｰ協会 令和７年会費 第3期 諸会費	embedded_text
Y		140Fg34UWrvdYC8Gjo1nr1WmmHXHOCnf3	普通預金.pdf	28	1548	2025-11-28	65000		広島銀行② 但井	大和ﾘﾋﾞﾝｸﾞ 但井 家賃立替分 12月分 大和ﾘﾋﾞﾝｸﾞ 但井 家賃立替分 12月分 立替金	embedded_text
Y		140Fg34UWrvdYC8Gjo1nr1WmmHXHOCnf3	普通預金.pdf	28	1549	2025-11-28	165000	吉野ｶﾞﾚｰｼﾞ 12月分家賃 吉野ｶﾞﾚｰｼﾞ 12月分家賃	広島銀行② 吉野ｶﾞﾚｰｼﾞ 本社 免80仕共内10	賃借料	embedded_text
Y		140Fg34UWrvdYC8Gjo1nr1WmmHXHOCnf3	普通預金.pdf	28	1550	2025-11-28	160000	ｳﾂﾐ屋証券 CB家賃 12月分 ｳﾂﾐ屋証券 CB家賃 12月分	広島銀行② ウツミ屋証券㈱31 CB 仕課内10	賃借料	embedded_text
Y		140Fg34UWrvdYC8Gjo1nr1WmmHXHOCnf3	普通預金.pdf	28	1558	2025-11-28	399160		する紛争(相手方藤井妃呂美） する紛争(相手方藤井妃呂美） 広島銀行② 本社 仕共内10	馬場正人法律事務所 従業員の退職に関 馬場正人法律事務所 従業員の退職に関 特別損失	embedded_text
Y		140Fg34UWrvdYC8Gjo1nr1WmmHXHOCnf3	普通預金.pdf	28	1580	2025-11-28	2035405	㈱ｺﾝｸｴｽﾄ 10月分	広島銀行②	諸口	embedded_text
N	Y	140Fg34UWrvdYC8Gjo1nr1WmmHXHOCnf3	普通預金.pdf	28	1504	2025-12-01	3000000	笠信固定へ資金移動 広銀本社より資金移動	広島銀行② 笠岡信用	普通預金（固定性	embedded_text
Y		140Fg34UWrvdYC8Gjo1nr1WmmHXHOCnf3	普通預金.pdf	28	1507	2025-12-01	34520	融資利息 融資利息	もみじ福山支店 その他	未払金	embedded_text
Y		140Fg34UWrvdYC8Gjo1nr1WmmHXHOCnf3	普通預金.pdf	28	1508	2025-12-01	2200	ﾋﾞｰﾌｨｰﾙﾄﾞ ﾋﾞｰﾌｨｰﾙﾄﾞ	もみじ福山支店 コアシステムス゛本社 仕共内10	事務所維持費	embedded_text
Y		140Fg34UWrvdYC8Gjo1nr1WmmHXHOCnf3	普通預金.pdf	28	1551	2025-12-01	574315		950万 利息のみ(10/31より返済） 950万 利息のみ(10/31より返済） 笠岡信用組合 その他	笠信 長期借入金 日本政策金融 2億7 笠信 長期借入金 日本政策金融 2億7 未払金	embedded_text
Y		140Fg34UWrvdYC8Gjo1nr1WmmHXHOCnf3	普通預金.pdf	28	1552	2025-12-01	123287		万 利息のみ(10/31より返済） 万 利息のみ(10/31より返済） 笠岡信用組合 その他	笠信 長期借入金 日本政策金融 6千 笠信 長期借入金 日本政策金融 6千 未払金	embedded_text
Y		140Fg34UWrvdYC8Gjo1nr1WmmHXHOCnf3	普通預金.pdf	28	1553	2025-12-01	587671		（2025/9～ （2025/9～ 笠岡信用組合 その他	笠信 長期借入金 2600千万 利息分 笠信 長期借入金 2600千万 利息分 未払金	embedded_text
Y		140Fg34UWrvdYC8Gjo1nr1WmmHXHOCnf3	普通預金.pdf	28	1554	2025-12-01	518677	笠信ｺﾛﾅ 3000（492） 長期借入金 笠信ｺﾛﾅ3000(492)	笠岡信用組合	諸口	embedded_text
Y		140Fg34UWrvdYC8Gjo1nr1WmmHXHOCnf3	普通預金.pdf	28	1555	2025-12-01	391956	長期借入金 笠信長期4000保証	会 笠岡信用組合	笠信 長期借入金 4.000万円 保証協 諸口	embedded_text
Y		140Fg34UWrvdYC8Gjo1nr1WmmHXHOCnf3	普通預金.pdf	29	1521	2025-12-01	64800	本社 社用車維持費 その他	12 車検印紙 自動車重量税 広島銀行②	三菱ふそう中国地区販売㈱ MK26FJ-200 12/02 諸口	embedded_text
Y		140Fg34UWrvdYC8Gjo1nr1WmmHXHOCnf3	普通預金.pdf	29	1526	2025-12-01	57841	ﾄﾖﾀﾌｧｲﾅﾝｽ ｶﾞｿﾘﾝ代、他 CB 燃料費 軽油税31	もみじ福山支店	諸口	embedded_text
Y		140Fg34UWrvdYC8Gjo1nr1WmmHXHOCnf3	普通預金.pdf	29	1556	2025-12-01	221917		じより笠信へ引落変更分） じより笠信へ引落変更分） 笠岡信用組合 その他	日本政策金融公庫 利息分（8/29～もみ 日本政策金融公庫 利息分（8/29～もみ 12/01 未払金	embedded_text
Y		140Fg34UWrvdYC8Gjo1nr1WmmHXHOCnf3	普通預金.pdf	29	1557	2025-12-01	100684	笠信 貸付利息 7000万円 笠信 貸付利息 7000万円	笠岡信用組合 その他	未払金	embedded_text
Y		140Fg34UWrvdYC8Gjo1nr1WmmHXHOCnf3	普通預金.pdf	29	1525	2025-12-04	53240	ﾘｺｰﾘｰｽ PCﾘｰｽ料 各店舗 本社 リース料（販） リコーリース31	もみじ福山支店	諸口	embedded_text
Y		140Fg34UWrvdYC8Gjo1nr1WmmHXHOCnf3	普通預金.pdf	29	1527	2025-12-04	88000	未来経営福山事務所 11月分 未来経営福山事務所 11月分	笠岡信用組合 本社 仕共内10	顧問料	embedded_text
N	Y	140Fg34UWrvdYC8Gjo1nr1WmmHXHOCnf3	普通預金.pdf	29	1569	2025-12-05	7600000	笠信固定より資金移動 笠信固定から笠信へ資金移動	笠岡信用組合 笠岡信用	普通預金（固定性	embedded_text
Y		140Fg34UWrvdYC8Gjo1nr1WmmHXHOCnf3	普通預金.pdf	29	1586	2025-12-08	1210	手数料 法人IB 手数料 法人IB	広島信用金庫 課税31 本社 仕共内10	支払手数料	embedded_text
N	Y	140Fg34UWrvdYC8Gjo1nr1WmmHXHOCnf3	普通預金.pdf	29	1617	2025-12-09	500000	広銀蔵王よりもみじへ資金移動 もみじへ資金移動	もみじ福山支店 広島(蔵王) 本社	普通預金(入金)	embedded_text
Y		140Fg34UWrvdYC8Gjo1nr1WmmHXHOCnf3	普通預金.pdf	29	1607	2025-12-10	1650	B-WEB基本手数料 B-WEB基本手数料	広島銀行② 課税31 本社 仕共内10	支払手数料	embedded_text
Y		140Fg34UWrvdYC8Gjo1nr1WmmHXHOCnf3	普通預金.pdf	29	1608	2025-12-10	2530	B-WEB伝送基本手数料 B-WEB伝送基本手数料	広島銀行② 課税31 本社 仕共内10	支払手数料	embedded_text
Y		140Fg34UWrvdYC8Gjo1nr1WmmHXHOCnf3	普通預金.pdf	29	1609	2025-12-10	11605	B-WEB振込手数料 B-WEB振込手数料	広島銀行② 課税31 本社 仕共内10	支払手数料	embedded_text
Y		140Fg34UWrvdYC8Gjo1nr1WmmHXHOCnf3	普通預金.pdf	29	1616	2025-12-10	3850	FBｻｰﾋﾞｽ手数料 FBｻｰﾋﾞｽ手数料	中国銀行 課税31 本社 仕共内10	支払手数料	embedded_text
Y		140Fg34UWrvdYC8Gjo1nr1WmmHXHOCnf3	普通預金.pdf	29	1618	2025-12-10	330	振込手数料 振込手数料	もみじ福山支店 課税31 本社 仕共内10	支払手数料	embedded_text
Y		140Fg34UWrvdYC8Gjo1nr1WmmHXHOCnf3	普通預金.pdf	29	1619	2025-12-10	3630	IB手数料 IB手数料	もみじ福山支店 課税31 本社 仕共内10	支払手数料	embedded_text
Y		140Fg34UWrvdYC8Gjo1nr1WmmHXHOCnf3	普通預金.pdf	29	1623	2025-12-10	87960	給与 木本理恵子 11月分 給与 木本理恵子 11月分	もみじ福山支店 給料	未払金	embedded_text
Y		140Fg34UWrvdYC8Gjo1nr1WmmHXHOCnf3	普通預金.pdf	29	1624	2025-12-10	700000	橋本祥子取締役 仮受金 橋本祥子取締役 仮受金	笠岡信用組合	仮受金	embedded_text
Y		140Fg34UWrvdYC8Gjo1nr1WmmHXHOCnf3	普通預金.pdf	29	1625	2025-12-10	66047	給与 但井智哉 11月分 給与 但井智哉 11月分	笠岡信用組合 給料	未払金	embedded_text
Y		140Fg34UWrvdYC8Gjo1nr1WmmHXHOCnf3	普通預金.pdf	29	1626	2025-12-10	119308	給与 藤本吉則 11月分 給与 藤本吉則 11月分	笠岡信用組合 給料	未払金	embedded_text
Y		140Fg34UWrvdYC8Gjo1nr1WmmHXHOCnf3	普通預金.pdf	29	1627	2025-12-10	147643	給与 宮崎亜希子 11月分 給与 宮崎亜希子 11月分	笠岡信用組合 給料	未払金	embedded_text
Y		140Fg34UWrvdYC8Gjo1nr1WmmHXHOCnf3	普通預金.pdf	29	1628	2025-12-10	170000	銚子部長 本社 委託報酬	広島銀行②	諸口	embedded_text
Y		140Fg34UWrvdYC8Gjo1nr1WmmHXHOCnf3	普通預金.pdf	29	1629	2025-12-10	14600	田中賢治様 ﾘｰｽ料 田中賢治様 ﾘｰｽ料	広島銀行② 田中賢治シェア31 CB 免80仕課内10	リース料（販）	embedded_text
Y		140Fg34UWrvdYC8Gjo1nr1WmmHXHOCnf3	普通預金.pdf	29	1630	2025-12-10	432967	髙田自動車 11月分 髙田自動車 11月分	広島銀行② 高田	未払金	embedded_text
Y		140Fg34UWrvdYC8Gjo1nr1WmmHXHOCnf3	普通預金.pdf	29	1631	2025-12-10	130000	給与 桒原裕樹 11月分 給与 桒原裕樹 11月分	広島銀行② 給料	未払金	embedded_text
Y		140Fg34UWrvdYC8Gjo1nr1WmmHXHOCnf3	普通預金.pdf	29	1632	2025-12-10	319255	給与 桒原裕樹 11月分 給与 桒原裕樹 11月分	広島銀行② 給料	未払金	embedded_text
Y		140Fg34UWrvdYC8Gjo1nr1WmmHXHOCnf3	普通預金.pdf	29	1633	2025-12-10	232736	給与 橋本慎吾社長 11月分 給与 橋本慎吾社長 11月分	笠岡信用組合 給料	未払金	embedded_text
Y		140Fg34UWrvdYC8Gjo1nr1WmmHXHOCnf3	普通預金.pdf	30	1637	2025-12-10	31830		光徳 宇田利幸 中国銀行	三井住友海上火災保険㈱ 自賠責 荒木 12/11 諸口	embedded_text
Y		140Fg34UWrvdYC8Gjo1nr1WmmHXHOCnf3	普通預金.pdf	30	1647	2025-12-10	314186	本社 水道光熱費 ガス料金31	もみじ福山支店	ﾀﾞｲﾅｰｽ 10/21 福山ｶﾞｽ10月 ｶﾞｽ代､他 12/10 諸口	embedded_text
Y		140Fg34UWrvdYC8Gjo1nr1WmmHXHOCnf3	普通預金.pdf	30	1678	2025-12-10	151723	CB-整備 消耗品費 その他	① 作業工具 ｺﾈｸﾄﾂｰﾙ､他 もみじ福山支店	ﾀﾞｲﾅｰｽﾞ 10/16 Amazonmarketplace 諸口	embedded_text
Y		140Fg34UWrvdYC8Gjo1nr1WmmHXHOCnf3	普通預金.pdf	30	1932	2025-12-10	888415	本社 旅費交通費	車 東京出張、他 笠岡信用組合	ﾀﾞｲﾅｰｽ 10/27 APAHOTEL 上野様 納 諸口	embedded_text
Y		140Fg34UWrvdYC8Gjo1nr1WmmHXHOCnf3	普通預金.pdf	30	1643	2025-12-12	3448420	ﾌﾟﾚﾐｱ㈱ 津田崇貴様 ﾌﾟﾘｳｽ 86589 ﾌﾟﾚﾐｱ㈱ 津田崇貴様 ﾌﾟﾘｳｽ 86589	広島銀行② 車両	売掛金	embedded_text
Y		140Fg34UWrvdYC8Gjo1nr1WmmHXHOCnf3	普通預金.pdf	30	1644	2025-12-12	2938265		9 ㈱ｵｰﾄｻｰﾊﾞｰ 9 ㈱ｵｰﾄｻｰﾊﾞｰ 笠岡信用組合 車両	津田崇貴様 ﾌﾟﾘｳｽ2.0G MXWH60-408658 津田崇貴様 ﾌﾟﾘｳｽ2.0G MXWH60-408658 買掛金	embedded_text
Y		140Fg34UWrvdYC8Gjo1nr1WmmHXHOCnf3	普通預金.pdf	30	1652	2025-12-15	92280	中銀ｶｰﾄﾞ JCB	中国銀行	諸口	embedded_text
Y		140Fg34UWrvdYC8Gjo1nr1WmmHXHOCnf3	普通預金.pdf	30	1653	2025-12-15	617594	中銀ｶｰﾄﾞ VISA	中国銀行	諸口	embedded_text
Y		140Fg34UWrvdYC8Gjo1nr1WmmHXHOCnf3	普通預金.pdf	30	1654	2025-12-15	37345	ｷﾑﾗﾕﾆﾃｨ㈱様 SB24274 ｷﾑﾗﾕﾆﾃｨ㈱様 SB24274	もみじ福山支店 整備	売掛金	embedded_text
Y		140Fg34UWrvdYC8Gjo1nr1WmmHXHOCnf3	普通預金.pdf	30	1656	2025-12-15	330	手数料 手数料	笠岡信用組合 課税31 本社 仕共内10	支払手数料	embedded_text
