Y		140Fg34UWrvdYC8Gjo1nr1WmmHXHOCnf3	普通預金.pdf	12	583	2025-08-18	73450	橋本祥子 堀病院実費 橋本祥子 堀病院実費	笠岡信用組合 その他	立替金	embedded_text
Y		140Fg34UWrvdYC8Gjo1nr1WmmHXHOCnf3	普通預金.pdf	12	594	2025-08-18	2074	受取利息 受取利息	中国銀行 預金利息12 本社 売非課税	受取利息	embedded_text
Y		140Fg34UWrvdYC8Gjo1nr1WmmHXHOCnf3	普通預金.pdf	12	595	2025-08-18	2435	受取利息 受取利息	もみじ福山支店 預金利息12 本社 売非課税	受取利息	embedded_text
Y		140Fg34UWrvdYC8Gjo1nr1WmmHXHOCnf3	普通預金.pdf	12	587	2025-08-19	29052	源泉税納付 源泉税納付	もみじ福山支店 所得税	預り金	embedded_text
Y		140Fg34UWrvdYC8Gjo1nr1WmmHXHOCnf3	普通預金.pdf	12	590	2025-08-19	21381	東京海上日動 代理店保険手数料 東京海上日動 代理店保険手数料	中国銀行 CB 売内10	保険手数料	embedded_text
Y		140Fg34UWrvdYC8Gjo1nr1WmmHXHOCnf3	普通預金.pdf	12	585	2025-08-20	1000000	山本彩加様 ﾌﾟｼﾞｮｰ 208 車両代 山本彩加様 ﾌﾟｼﾞｮｰ 208 車両代	広島銀行②	仮受金	embedded_text
Y		140Fg34UWrvdYC8Gjo1nr1WmmHXHOCnf3	普通預金.pdf	12	591	2025-08-20	4026	水道代 CB J＆LR （広銀引落） 水道代 CB J＆LR （広銀引落）	広島銀行② 水道料金31 CB 仕課内10	水道光熱費	embedded_text
Y		140Fg34UWrvdYC8Gjo1nr1WmmHXHOCnf3	普通預金.pdf	12	592	2025-08-20	14799	水道代 本社ﾋﾞﾙ 水道代 本社ﾋﾞﾙ	もみじ福山支店 水道料金31 本社 仕共内10	水道光熱費	embedded_text
Y		140Fg34UWrvdYC8Gjo1nr1WmmHXHOCnf3	普通預金.pdf	12	593	2025-08-20	4070	水道代 ﾏｾﾗﾃｨ 水道代 ﾏｾﾗﾃｨ	もみじ福山支店 水道料金31 ﾏｾﾗﾃｨ福山-車両仕課内10	水道光熱費	embedded_text
Y		140Fg34UWrvdYC8Gjo1nr1WmmHXHOCnf3	普通預金.pdf	12	597	2025-08-21	5000	竹本彩乃様 T10523 MINI希望ﾅﾝﾊﾞｰ 竹本彩乃様 T10523 MINI希望ﾅﾝﾊﾞｰ	広島銀行② 預かり法定費用	預り金	embedded_text
Y		140Fg34UWrvdYC8Gjo1nr1WmmHXHOCnf3	普通預金.pdf	13	598	2025-08-21	77668	本社 支払保険料 三井住友海上34	対物保険料 中国銀行	三井住友海上火災保険㈱ 販売車 対人 08/21 諸口	embedded_text
Y		140Fg34UWrvdYC8Gjo1nr1WmmHXHOCnf3	普通預金.pdf	13	600	2025-08-21	15600	ｺﾝｸｴｽﾄ様 廣岡孝彦 SB23516 ｺﾝｸｴｽﾄ様 廣岡孝彦 SB23516	広島銀行② 預かり法定費用	預り金	embedded_text
Y		140Fg34UWrvdYC8Gjo1nr1WmmHXHOCnf3	普通預金.pdf	13	601	2025-08-21	334709	ｺﾝｸｴｽﾄ ｿﾚｲﾕ様 車検立替分 ｺﾝｸｴｽﾄ ｿﾚｲﾕ様 車検立替分	広島銀行② その他	立替金	embedded_text
Y		140Fg34UWrvdYC8Gjo1nr1WmmHXHOCnf3	普通預金.pdf	13	607	2025-08-21	1886250		売約車両仕入 売約車両仕入 広島銀行② 車両	ﾜﾀﾔ自動車㈱ ﾌﾟｼﾞｮｰ 208 山本彩加様 ﾜﾀﾔ自動車㈱ ﾌﾟｼﾞｮｰ 208 山本彩加様 08/22 買掛金	embedded_text
Y		140Fg34UWrvdYC8Gjo1nr1WmmHXHOCnf3	普通預金.pdf	13	616	2025-08-25	14644	ｷｬﾉﾝ ﾏｾﾗﾃｨ ｺﾋﾟｰ使用料 ｷｬﾉﾝ ﾏｾﾗﾃｨ ｺﾋﾟｰ使用料	もみじ福山支店 SMBCキャノン31 ﾏｾﾗﾃｨ福山-車両仕課内10	事務所維持費	embedded_text
Y		140Fg34UWrvdYC8Gjo1nr1WmmHXHOCnf3	普通預金.pdf	13	634	2025-08-25	83594	SB23844 ㈱iMMSｱｶﾃﾞﾐｰ整備代 ｺﾝｸｴｽﾄ SB23844 ㈱iMMSｱｶﾃﾞﾐｰ整備代 ｺﾝｸｴｽﾄ	広島銀行② 預かり法定費用	預り金	embedded_text
